262549	7a232e0350940d2664f4de5cc3f0f443bae5062d	kernel/sched.c
278132	13864515f7bf6cabd60e63c62e09d311386ae1f1	drivers/md/linear.c
268077	c2d43e39c7c303db53facd0bea44b66f263e3f35	arch/arm/mach-omap2/prm.h
268060	c2d43e39c7c303db53facd0bea44b66f263e3f35	arch/arm/mach-omap2/clock.c
268069	c2d43e39c7c303db53facd0bea44b66f263e3f35	arch/arm/mach-omap2/prcm-common.h
268101	c2d43e39c7c303db53facd0bea44b66f263e3f35	arch/arm/plat-omap/sram.c
268109	c2d43e39c7c303db53facd0bea44b66f263e3f35	include/asm-arm/arch-omap/sram.h
266878	f5bfb7d9ff73d72ee4f2f4830a6f0c9088d00f92	kernel/sched_features.h
266870	f5bfb7d9ff73d72ee4f2f4830a6f0c9088d00f92	kernel/sched_fair.c
274200	747cf5e924a469a15a454b88a813236460b30975	net/mac80211/tx.c
289203	598467938dd8bcdcd4d88e9102c609f4caa9d9ef	drivers/watchdog/smsc37b787_wdt.c
267167	4c11d7aed389375253b59e2b1865eec96663c65d	kernel/trace/trace.c
267173	4c11d7aed389375253b59e2b1865eec96663c65d	kernel/trace/trace.h
283888	23a346ca4a5a6f50f81062456af955155f68e313	drivers/mtd/nand/atmel_nand.c
274777	dc0ae30c31ee6ef83992bb692f37dfbba08a2ef6	net/mac80211/mlme.c
274772	dc0ae30c31ee6ef83992bb692f37dfbba08a2ef6	net/mac80211/main.c
278106	5b5b43d0b32ea586036638288c31179f00de5443	drivers/input/serio/i8042-x86ia64io.h
262943	7ea56616ba6b3d67a4892728182e38ae162ea3e7	kernel/sched.c
289180	f4f6f65a554d4a11e544070c39eea7c2ecc3ebfb	drivers/watchdog/sbc_epx_c3.c
262821	7e903c2ae36efb526eacab3b25d00e90424bd8a8	net/atm/br2684.c
262581	e59b6a5ab51f6192cbe20d4f031335fe6d0e73fd	drivers/video/cirrusfb.c
264169	531240ff520406c793a110e1c0f187d931f47d66	sound/pci/hda/patch_realtek.c
273860	f1494ed1d318542baa9480cfd44d040a92635129	net/iucv/iucv.c
265822	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/mach-generic/bigsmp.c
265828	e0da33646826b66ef933d47ea2fb7a693fd849bf	include/asm-x86/mpspec.h
265786	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/kernel/apic_32.c
265815	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/kernel/setup_32.c
265791	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/kernel/apic_64.c
265799	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/kernel/genapic_64.c
265809	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/kernel/setup.c
265803	e0da33646826b66ef933d47ea2fb7a693fd849bf	arch/x86/kernel/mpparse.c
282940	a29ccf6f823a84d89e1c7aaaf221cf7282022024	include/linux/vt_kern.h
282935	a29ccf6f823a84d89e1c7aaaf221cf7282022024	include/linux/consolemap.h
282931	a29ccf6f823a84d89e1c7aaaf221cf7282022024	drivers/char/vt.c
278164	526647320e696f434647f38421a6ecf65b859c43	include/linux/raid/md_k.h
278161	526647320e696f434647f38421a6ecf65b859c43	drivers/md/md.c
274364	37a44211cbe27795dbb79b2ea7036ff784f18d73	drivers/net/wireless/iwlwifi/iwl-dev.h
274370	37a44211cbe27795dbb79b2ea7036ff784f18d73	drivers/net/wireless/iwlwifi/iwl4965-base.c
274357	37a44211cbe27795dbb79b2ea7036ff784f18d73	drivers/net/wireless/iwlwifi/iwl-4965.c
265798	df5f6c212cc049d1989b5ce71bb863a367c261e9	arch/x86/kernel/e820.c
262258	774533b3e86fa52941c79aa80ab3f0cc511bba7f	drivers/char/vt.c
265490	a19ae1eccfb2d97f4704b1a2b3d1d9905845dcac	arch/x86/kernel/amd_iommu.c
264698	caee16883a235b1b042282276859e7d5901fad21	crypto/rmd320.c
264697	caee16883a235b1b042282276859e7d5901fad21	crypto/rmd256.c
264696	caee16883a235b1b042282276859e7d5901fad21	crypto/rmd160.c
270674	2ca7633dc73405ee775a2e9b7961b47a38bc882d	include/asm-powerpc/ppc_asm.h
262050	36d926b94a9908937593e5669162305a071b9cc3	include/net/udp.h
262055	36d926b94a9908937593e5669162305a071b9cc3	net/ipv4/udp.c
262062	36d926b94a9908937593e5669162305a071b9cc3	net/ipv6/udp.c
269000	9ddfc3dc75b5cc55ff3cfa586e962d252f1db9d3	fs/ext4/extents.c
266182	c376d45432d935e6f1e0ff2d6be3734bcd3ba455	arch/x86/kernel/io_apic_64.c
266196	c376d45432d935e6f1e0ff2d6be3734bcd3ba455	include/asm-x86/nmi.h
266191	c376d45432d935e6f1e0ff2d6be3734bcd3ba455	arch/x86/kernel/smpboot.c
266179	c376d45432d935e6f1e0ff2d6be3734bcd3ba455	arch/x86/kernel/apic_64.c
266186	c376d45432d935e6f1e0ff2d6be3734bcd3ba455	arch/x86/kernel/nmi.c
268484	7a8576204333d133d58cbcc59dacf49a5546e3e4	arch/arm/mach-pxa/devices.h
268550	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/pxa2xx_udc.h
268523	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/gadget_chips.h
268472	7a8576204333d133d58cbcc59dacf49a5546e3e4	arch/arm/mach-ixp4xx/common.c
268491	7a8576204333d133d58cbcc59dacf49a5546e3e4	arch/arm/mach-pxa/pxa25x.c
268547	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/pxa2xx_udc.c
268541	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/pxa27x_udc.c
268478	7a8576204333d133d58cbcc59dacf49a5546e3e4	arch/arm/mach-pxa/devices.c
268494	7a8576204333d133d58cbcc59dacf49a5546e3e4	arch/arm/mach-pxa/pxa27x.c
268498	7a8576204333d133d58cbcc59dacf49a5546e3e4	arch/arm/mach-pxa/pxa3xx.c
268530	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/inode.c
268537	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/pxa25x_udc.h
268534	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/pxa25x_udc.c
268518	7a8576204333d133d58cbcc59dacf49a5546e3e4	drivers/usb/gadget/ether.c
263905	6ef556ccc8fd256259745c4f0d0ab65aaf703824	drivers/s390/cio/cio.c
263908	6ef556ccc8fd256259745c4f0d0ab65aaf703824	drivers/s390/cio/css.c
263912	6ef556ccc8fd256259745c4f0d0ab65aaf703824	drivers/s390/cio/qdio.c
262100	057229f9efc7ebebd3ce0496195ed46df631f383	include/asm-mips/pgtable.h
268405	c0f7edb3099d538017c52556aab596b857dc92ee	arch/arm/mach-pxa/pcm990-baseboard.c
261920	64e9159f5d2c4edf5fa6425031e556f8fddaf7e6	include/linux/serial_core.h
261914	64e9159f5d2c4edf5fa6425031e556f8fddaf7e6	drivers/serial/serial_core.c
267322	06fa75ab566c50e01bfd7b055bde85cf9b1bc98a	kernel/trace/trace_selftest.c
263780	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/au1000_generic.h
263823	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/pxa2xx_base.c
263829	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/rsrc_nonstatic.c
263809	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/cs_internal.h
263807	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/cs.c
263803	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/cistpl.c
263786	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/au1000_pb1x00.c
263843	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	include/pcmcia/bulkmem.h
263846	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	include/pcmcia/ds.h
263792	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/au1000_xxs1500.c
263799	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/cardbus.c
263773	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/mtd/ftl.c
263835	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/soc_common.h
263839	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/socket_sysfs.c
263812	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/hd64465_ss.c
263815	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	drivers/pcmcia/pcmcia_resource.c
263853	ae49ec9258b1ba0456f5d2e9024d0e4742a0188b	include/pcmcia/ss.h
268460	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/mfp-pxa2xx.c
268461	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/poodle.c
268462	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/pxa25x.c
268464	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/trizeps4.c
268468	0b0a9df6038752674e54e333cd247c877d29aab8	include/asm-arm/arch-pxa/pxa-regs.h
268482	0b0a9df6038752674e54e333cd247c877d29aab8	include/asm-arm/arch-pxa/system.h
268454	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/corgi_pm.c
268457	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/generic.c
268459	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/magician.c
268474	0b0a9df6038752674e54e333cd247c877d29aab8	include/asm-arm/arch-pxa/pxa2xx-regs.h
268434	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/common/sharpsl_pm.c
268443	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/clock.c
268449	0b0a9df6038752674e54e333cd247c877d29aab8	arch/arm/mach-pxa/corgi.c
261766	c7257bd2ecb7b4cc42f9f152c7c059258d434169	drivers/usb/storage/unusual_devs.h
263749	f36fe2b90fe93e2f586b24f42413bf8cfad8f626	drivers/pcmcia/i82092aa.h
263745	f36fe2b90fe93e2f586b24f42413bf8cfad8f626	drivers/pcmcia/i82092.c
263740	f36fe2b90fe93e2f586b24f42413bf8cfad8f626	drivers/pcmcia/hd64465_ss.c
266987	8324af6dddac11f9f7e9df8b784f6949ddb61b5d	drivers/bluetooth/hci_vhci.c
278067	c3a34f4390396a4bede3f8b7bcc5153f50b974bb	drivers/input/serio/i8042-x86ia64io.h
270980	87e9ab13c36b838f7d557a6111dfdd29fcde85ad	arch/powerpc/mm/hugetlbpage.c
268303	ce8ffef0bfd6e55d5da3923d8e9af27c3b5c4eff	include/asm-arm/arch-mxc/board-pcm037.h
268302	ce8ffef0bfd6e55d5da3923d8e9af27c3b5c4eff	arch/arm/mach-mx3/pcm037.c
264862	f0766440dda7ace8a43b030f75e2dcb82449fb85	include/asm-x86/current.h
264868	f0766440dda7ace8a43b030f75e2dcb82449fb85	include/asm-x86/current_32.h
264871	f0766440dda7ace8a43b030f75e2dcb82449fb85	include/asm-x86/current_64.h
263060	96a331b1d6426726c37242ddbe939ee14b255790	drivers/char/tty_ioctl.c
262551	b29c701deacd5d24453127c37ed77ef851c53b8b	arch/x86/mm/fault.c
262194	759e9408ad2e7f2115ce8341854be982e0186a8c	include/asm-arm/pgtable-nommu.h
267624	cf3271a73b612a03da00681ecd9bfefab37c74c9	kernel/trace/trace_sysprof.c
262474	74b6b522ec83f9c44fc7743f2adcb24664aa8f45	arch/s390/mm/pgtable.c
262493	e1094bfa26e5e94af2fea79e004614dbce42b008	drivers/acpi/sleep/proc.c
262490	e1094bfa26e5e94af2fea79e004614dbce42b008	drivers/acpi/glue.c
268326	eea643f7ff04fe17c3ff71d41a9487c0753bd821	arch/arm/mach-mx2/system.c
268320	eea643f7ff04fe17c3ff71d41a9487c0753bd821	arch/arm/mach-mx2/generic.c
278069	f6d65610df3bd4e7138da03aec391224219df135	drivers/input/keyboard/atkbd.c
278070	f6d65610df3bd4e7138da03aec391224219df135	include/linux/input.h
280569	5289fecda021828af85fccc8cc2613a85d0fcf52	arch/arm/mach-pxa/tosa.c
267536	801a175bf601f9a9d5e86e92dee9adeeb6625da8	kernel/trace/trace.c
270920	7587cb2f12d47f8160bcdb1328b90f3055291bfc	drivers/hwmon/ams/ams-core.c
268262	dbff4e9ea2e83fda89143389bfb229cb29425a32	drivers/serial/imx.c
268255	dbff4e9ea2e83fda89143389bfb229cb29425a32	arch/arm/mach-imx/mx1ads.c
265705	163872950dc856fd23849c27f60049feaac49ae6	arch/x86/mm/discontig_32.c
263235	52cc30862a8f90c98be8eb527d00e5e06d398b22	drivers/net/e1000e/netdev.c
269003	f4c0a0fdfae708f7aa438c27a380ed4071294e11	include/linux/fs.h
269008	f4c0a0fdfae708f7aa438c27a380ed4071294e11	mm/filemap.c
261810	4c8411f8c115def968820a4df6658ccfd55d7f1a	net/bluetooth/rfcomm/core.c
276052	28133176082d9bcafb5958b8fac80943e51d5eda	drivers/net/via-velocity.c
263107	50d0a0f987b83a8dadb1134d834e35ec410392b5	include/asm-x86/kvm_host.h
263102	50d0a0f987b83a8dadb1134d834e35ec410392b5	arch/x86/kvm/x86.c
271062	9e7511861c4f8d35852a3721c5bcd92661cb4c9f	arch/powerpc/kernel/signal_32.c
278360	c571484e53f3e1d90bc5374528580c7419d28d4c	arch/x86/kernel/amd_iommu_init.c
268934	7ad72ca60b6be3c79f90a81ce5883e12a2c6e667	fs/ext4/super.c
274755	f53696de6722a4aac00b76e25a5321c01e88a55f	drivers/net/wireless/iwlwifi/iwl-scan.c
274742	f53696de6722a4aac00b76e25a5321c01e88a55f	drivers/net/wireless/iwlwifi/iwl-core.h
274749	f53696de6722a4aac00b76e25a5321c01e88a55f	drivers/net/wireless/iwlwifi/iwl-dev.h
274728	f53696de6722a4aac00b76e25a5321c01e88a55f	drivers/net/wireless/iwlwifi/iwl-commands.h
